object_name,sectors,ownership_level,service_scale,object_type,process_criticality,critical_process_count,interaction_count,continuous_operation,scada_used,classified_info,life_health_applicable,life_health_level,life_support_applicable,life_support_level,transport_applicable,transport_level,communications_applicable,communications_level,government_service_applicable,government_service_level,government_function_applicable,government_function_level,international_treaty_applicable,international_treaty_level,entity_income_loss_applicable,entity_income_loss_level,federal_budget_loss_applicable,federal_budget_loss_level,financial_market_applicable,financial_market_level,environment_applicable,environment_level,control_center_applicable,control_center_level,defense_order_applicable,defense_order_level,defense_security_system_applicable,defense_security_system_level,category_level,significance_score
Подсистема ТЭК #4872,fuel_energy|defense,regional,regional,process_control_system,3,2,15,False,True,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,True,3,True,2,3,100
Контур Ракетно-космическая промышленность #4873,space|finance|transport,regional,local,information_system,6,6,2,True,False,False,True,3,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,True,2,True,3,3,100
Платформа Атомная энергия #4874,nuclear|energy,private,federal,process_control_system,1,1,21,True,True,True,True,2,True,3,False,0,False,0,False,0,False,0,True,0,False,0,True,3,False,0,True,2,True,3,False,0,False,0,3,100
Контур Энергетика #4875,energy,municipal,intersectoral,information_system,8,4,35,True,False,True,False,0,True,1,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,True,3,True,2,False,0,False,0,3,100
АСУ Связь #4876,communications|health|defense,regional,regional,information_system,8,10,48,True,False,True,True,0,True,3,False,0,True,3,False,0,True,3,False,0,True,2,False,0,False,0,False,0,False,0,True,1,True,0,3,100
Сервис Госрегистрация прав #4877,real_estate,regional,federal,process_control_system,5,1,17,True,True,False,True,2,True,1,False,0,False,0,True,1,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,86
Сервис Оборонная промышленность #4878,defense,municipal,federal,information_system,9,1,17,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,True,3,True,2,True,2,3,100
Платформа Финансовый рынок #4879,finance|transport,federal,local,process_control_system,9,5,29,True,True,False,True,2,True,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,2,79
Подсистема Финансовый рынок #4880,finance,regional,local,information_system,10,11,44,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,2,61
Сервис Здравоохранение #4881,health,regional,regional,information_system,3,6,10,False,False,False,True,1,True,2,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,79
Платформа Финансовый рынок #4882,finance|energy|communications,municipal,local,information_system,3,1,32,True,False,False,False,0,True,3,False,0,True,2,False,0,False,0,False,0,False,0,True,1,True,3,False,0,False,0,False,0,False,0,3,100
Сервис Металлургическая промышленность #4883,metallurgy,regional,regional,telecom_network,7,5,4,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,True,3,False,0,False,0,False,0,3,97
Подсистема Связь #4884,communications,regional,local,information_system,3,6,8,True,False,False,False,0,True,3,False,0,True,3,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,100
Платформа Энергетика #4885,energy|defense,private,federal,information_system,6,8,28,True,False,True,True,2,True,2,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,True,1,True,3,3,100
Контур Транспорт #4886,transport,federal,local,information_system,7,4,37,False,False,True,False,0,False,0,True,3,False,0,True,2,True,2,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,3,100
ИС Транспорт #4887,transport,municipal,local,information_system,8,3,28,True,False,False,False,0,False,0,True,2,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
Контур Энергетика #4888,energy,regional,regional,telecom_network,8,10,36,False,False,True,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,100
Сервис Транспорт #4889,transport,private,regional,telecom_network,5,7,33,False,False,False,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,3,100
Сервис Связь #4890,communications,private,regional,information_system,1,3,14,False,False,False,False,0,False,0,False,0,True,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,True,2,3,100
ИС Наука #4891,science,municipal,federal,information_system,8,10,46,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,2,61
Контур Связь #4892,communications,private,federal,information_system,6,9,7,True,False,False,False,0,False,0,False,0,True,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,97
Сервис Ракетно-космическая промышленность #4893,space,private,local,information_system,1,2,15,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,True,3,True,0,False,0,3,90
ИС Госрегистрация прав #4894,real_estate,regional,federal,process_control_system,3,2,6,True,True,False,False,0,True,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
АСУ Оборонная промышленность #4895,defense|metallurgy|health,private,local,information_system,2,3,12,False,False,True,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,2,True,1,False,0,False,0,True,1,True,2,True,3,3,100
Контур Связь #4896,communications,regional,local,telecom_network,8,5,14,True,False,False,False,0,True,1,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,3,100
Платформа Транспорт #4897,transport,private,federal,information_system,7,5,9,True,False,False,True,1,True,3,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,3,100
ИС Финансовый рынок #4898,finance,federal,federal,telecom_network,5,7,33,False,False,False,False,0,True,1,False,0,False,0,False,0,False,0,False,0,True,3,False,0,True,2,False,0,False,0,False,0,False,0,3,100
АСУ Госрегистрация прав #4899,real_estate|energy,regional,federal,information_system,2,4,7,True,False,False,True,3,True,2,False,0,False,0,True,3,True,1,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,3,100
АСУ Химическая промышленность #4900,chemistry|finance,municipal,local,information_system,3,4,15,True,False,True,False,0,True,3,False,0,False,0,False,0,False,0,False,0,True,3,True,0,False,0,True,1,False,0,False,0,False,0,3,100
Контур Здравоохранение #4901,health,regional,regional,information_system,6,3,11,True,False,False,True,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Сервис Оборонная промышленность #4902,defense,regional,intersectoral,information_system,7,10,45,True,False,True,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,True,3,3,90
ИС Атомная энергия #4903,nuclear,municipal,regional,information_system,5,4,26,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,True,0,False,0,0,0
АСУ Здравоохранение #4904,health|finance|chemistry,private,local,telecom_network,4,7,9,False,False,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,True,1,False,0,False,0,False,0,2,68
Подсистема Горнодобывающая промышленность #4905,mining,regional,intersectoral,information_system,3,6,18,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Платформа Здравоохранение #4906,health,federal,federal,telecom_network,2,1,10,True,False,False,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,False,0,False,0,False,0,2,61
Подсистема Металлургическая промышленность #4907,metallurgy,regional,intersectoral,process_control_system,4,1,35,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,3,90
Подсистема Горнодобывающая промышленность #4908,mining,regional,intersectoral,information_system,4,7,30,True,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,0,0
Платформа Финансовый рынок #4909,finance,private,local,telecom_network,4,5,30,True,False,True,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,2,68
Контур Наука #4910,science,municipal,local,information_system,2,5,27,False,False,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,0,0
Контур Финансовый рынок #4911,finance|defense,municipal,federal,information_system,5,2,14,False,False,True,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,True,1,True,1,False,0,False,0,True,3,True,1,3,100
Сервис Химическая промышленность #4912,chemistry|metallurgy,regional,regional,information_system,9,4,53,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,True,2,True,3,True,0,3,100
ИС Энергетика #4913,energy,municipal,local,information_system,8,6,9,False,False,True,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,3,False,0,True,0,False,0,False,0,False,0,3,100
АСУ Энергетика #4914,energy,municipal,federal,information_system,3,2,11,True,True,True,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,True,1,True,3,False,0,False,0,3,100
Сервис Энергетика #4915,energy,regional,regional,information_system,5,1,42,True,False,False,True,1,False,0,False,0,False,0,False,0,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,97
Контур Ракетно-космическая промышленность #4916,space|health|real_estate,regional,intersectoral,process_control_system,9,3,58,True,True,False,True,2,False,0,False,0,False,0,True,2,True,1,False,0,False,0,False,0,False,0,False,0,True,2,True,3,False,0,3,100
Платформа Транспорт #4917,transport|finance,federal,regional,information_system,5,5,29,True,False,False,True,2,False,0,True,2,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,2,79
Контур Транспорт #4918,transport|chemistry,federal,local,telecom_network,5,2,26,True,False,False,False,0,True,1,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,0,False,0,False,0,False,0,3,97
Контур Металлургическая промышленность #4919,metallurgy|mining,regional,local,process_control_system,8,1,55,True,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,1,32
Контур Финансовый рынок #4920,finance,private,federal,process_control_system,5,8,18,False,True,False,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,False,0,2,61
АСУ Наука #4921,science|energy,regional,federal,telecom_network,5,3,19,False,False,False,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,True,1,False,0,False,0,2,75
Подсистема Финансовый рынок #4922,finance,private,intersectoral,information_system,8,7,43,True,False,False,False,0,False,0,False,0,False,0,True,3,False,0,False,0,True,1,False,0,True,2,False,0,False,0,False,0,False,0,3,100
Платформа Здравоохранение #4923,health,private,regional,information_system,7,2,43,True,False,True,True,3,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,3,90
Сервис Атомная энергия #4924,nuclear|transport,private,local,information_system,5,1,36,True,False,False,True,1,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,2,False,0,False,0,False,0,2,75
ИС ТЭК #4925,fuel_energy,regional,regional,process_control_system,10,13,38,True,True,False,False,0,False,0,False,0,True,0,False,0,False,0,False,0,True,0,False,0,False,0,True,3,False,0,False,0,False,0,3,90
Подсистема Госрегистрация прав #4926,real_estate|energy|defense,federal,intersectoral,information_system,9,9,22,True,False,True,True,0,True,3,False,0,False,0,False,0,True,2,False,0,True,0,False,0,False,0,False,0,True,2,True,3,True,2,3,100
Контур Связь #4927,communications,municipal,regional,information_system,9,4,49,True,False,True,False,0,False,0,True,1,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,1,46
Платформа Атомная энергия #4928,nuclear|health|science,federal,local,process_control_system,8,7,45,True,True,False,True,2,False,0,False,0,True,0,False,0,False,0,False,0,True,3,False,0,False,0,True,0,False,0,False,0,False,0,3,100
